id,reference,hypothesis,BLEU,chrF++
1820,लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं शार्पनर का उपयोग करने की आवश्यकता नहीं पड़ती,"लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं, कभी भी एक शार्पनर के करीब नहीं आना पड़ता है।",38.7620,60.2358
1959,अभी भी प्राधिकारियों से सलाह लें सभी संकेतों का पालन करें और सुरक्षा चेतावनियों पर पूरा ध्यान दें,"फिर भी, अधिकारियों से सलाह लें, सभी संकेतों का पालन करें और सुरक्षा चेतावनियों पर ध्यान दें।",51.8434,75.7967
1719,गंभीर मौसम किसी भी खतरनाक मौसमी घटना के लिए वर्गीय शब्द है जिसमें नुकसान गंभीर सामाजिक व्यवधान या मानव जीवन की हानि की संभावना है,"गंभीर मौसम किसी भी खतरनाक मौसम घटना के लिए एक सामान्य शब्द है जो क्षति, गंभीर सामाजिक व्यवधान या मानव जीवन के नुकसान का कारण बन सकता है।",34.5899,64.0248
1932,प्रदर्शन चालू होने के पाँच मिनट में हवा शुरू हो जाती है लगभग एक मिनट बाद हवा 70 किमी/घंटा तक पहुँच रही है... फिर बारिश आती है लेकिन इतनी तेज़ और इतनी बड़ी बूँदें कि यह आपकी त्वचा को सुई की तरह चुभती है फिर आकाश से ओले गिरते हैं लोग घबराते हैं चिल्लाते हैं और अफरातफरी मच जाती है।,"पांच मिनट में एक हवा चलनी शुरू हो जाती है, लगभग एक मिनट बाद हवा 70 किलोमीटर प्रति घंटे तक पहुंच जाती है, फिर बारिश आती है, लेकिन इतनी तेज और इतनी बड़ी होती है कि यह आपकी त्वचा को सुई की तरह मारती है, फिर आकाश से हेलोफिल, लोग घबराते हैं और चिल्लाते हैं और एक दूसरे पर दौड़ते हैं।",33.4565,58.5715
1670,"उनका ऊष्मीय व्यवहार पृथ्वी की बड़ी गुफाओं जैसा स्थिर नहीं है जो अक्सर काफी स्थिर तापमान बनाए रखती हैं लेकिन यह जमीन के इन गहरे छेद के अनुरूप है,” यूनाइटेड स्टेट्स जियोलॉजिकल सर्वे यूएसजीएस की भूगर्भीय टीम और फ्लैगस्टाफ एरिजोना में स्थित उत्तरी एरिजोना विश्वविद्यालय के ग्लेन कुशिंग ने कहा।","""उनका थर्मल व्यवहार पृथ्वी पर बड़ी गुफाओं के रूप में स्थिर नहीं है जो अक्सर एक काफी स्थिर तापमान बनाए रखते हैं, लेकिन यह इन गहरे छेद होने के साथ सुसंगत है"", संयुक्त राज्य अमेरिका के भूवैज्ञानिक सर्वेक्षण, खगोल विज्ञान टीम के ग्लेन कुशिंग ने कहा, और उत्तरी एरिज़ोना विश्वविद्यालय, फ्लैगस्टाफ, एरिज़ोना में स्थित।",18.6852,53.3103
1965,ये ज़्यादातर रेत के तट हैं जहां तैरना सुरक्षित माना जाता है इनमें से ज़्यादातर में पोहुकुटावा पेड़ों की छाया रहती है,वे लगभग सभी सुरक्षित तैराकी के साथ रेतीले समुद्र तट हैं और अधिकांश में पोहुतुआ पेड़ों द्वारा प्रदान की गई छाया है।,4.8853,26.5722
1771,याद रखें कि मुख्य स्टेज पर म्यूज़िक बंद हो जाने के बाद भी फ़ेस्टिवल के कुछ हिस्से ऐसे होंगे जो देर रात तक संगीत बजाते रहेंगे,"याद रखें कि भले ही मुख्य मंचों पर संगीत समाप्त हो गया हो, लेकिन महोत्सव के कुछ खंड देर रात तक संगीत बजाते रहेंगे।",21.2611,40.6454
1945,कैसाब्लांका मोरक्को में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है,कासाब्लांका पूरे मोरक्को में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है।,79.1696,89.9885
2008,बाली में इस एजेंडे के अन्य विषयों में दुनिया के बचे हुए जंगलों को बचाने और ऐसी तकनीकों का आदान प्रदान करना का विषय शामिल है जिससे कि विकासशील देशों को कम प्रदूषणकारी तरीकों से आगे बढ़ने में मदद मिले,बाली में एजेंडे के अन्य विषयों में दुनिया के शेष वनों को बचाना और कम प्रदूषक तरीकों से बढ़ने वाले विकासशील देशों की मदद करने के लिए प्रौद्योगिकियों को साझा करना शामिल है।,20.1471,48.1464
1673,कंफेडेरशन के अनुच्छेद के तहत क्रांतिकारी युद्ध के दौरान तेरह राज्यों ने पहली बार एक कमजोर केंद्रीय सरकार का गठन किया जिसमें कांग्रेस इसका एकमात्र घटक थी,"क्रांतिकारी युद्ध के दौरान, तेरह राज्यों ने पहली बार एक कमजोर केंद्रीय सरकार का गठन किया, जिसमें कांग्रेस संघ के लेखों के तहत इसका एकमात्र घटक था।",56.0252,77.2843
1872,माऊ आंदोलन द्वारा स्वतंत्रता के लिए आयोजित संघर्ष के दौरान नगर में एक शांतिपूर्ण सभा में प्रमुख तापुआ तामासेसे सेलोफ़ी तृतीय की हत्या हो गई,"माओ आंदोलन द्वारा आयोजित स्वतंत्रता के संघर्ष के दौरान, शहर में एक शांतिपूर्ण सभा के परिणामस्वरूप सर्वोच्च प्रमुख तुपुआ तामासेसे लेओलोफी III की हत्या हो गई।",19.5239,61.8760
1949,कीटविज्ञानियों द्वारा बग शब्द का उपयोग कीटों के इस समूह के लिए एक औपचारिक तौर पर किया जाता है,कीटों के इस समूह के लिए कीटविज्ञानी औपचारिक अर्थों में कीट शब्द का प्रयोग करते हैं।,28.9330,47.0843
1983,सभ्यता शब्द लैटिन सिविलिस से आया है जिसका अर्थ है नागरिक लैटिन सिविस से संबंधित है जिसका अर्थ है नागरिक और सिवितास जिसका अर्थ है शहर या शहर-राज्य और वह एक तरह से समाज के आकार को भी परिभाषित करता है,"""सभ्यता शब्द लैटिन """"सिविलस"""" से आया है, जिसका अर्थ है """"सांस्कृतिक"""" लैटिन """"सिविस"""" से संबंधित है, जिसका अर्थ है """"नागरिक"""" और """"सिविटास"""" जिसका अर्थ है """"शहर"""" या """"शहर राज्य"""" और यह भी किसी तरह से समाज के आकार को परिभाषित करता है।""",16.0576,59.6593
1951,2002 में गोमा को न्यिरगोंगो ज्वालामुखी ने लावा द्वारा नष्ट कर दिया गया था जिसने शहर की अधिकांश सड़कों विशेष रूप से शहर के बीच के भाग को दफन कर दिया था,"2002 में, गोमा को नारगंगो ज्वालामुखी के लावा द्वारा नष्ट कर दिया गया था जिसने शहर की अधिकांश सड़कों, विशेष रूप से शहर के केंद्र को दफन कर दिया था।",57.9307,76.8656
1845,महाराजा और महारानी के ख़िलाफ़ चीखते-चिल्लाते लोगों की भीड़ से घिरी एक गाड़ी में सफर करते हुए वे लोग पेरिस वापस आए,"एक गाड़ी में वे पेरिस लौटते हैं, लोगों की भीड़ से घिरे हुए राजा और रानी के खिलाफ चिल्लाते और चिल्लाते हुए।",17.0596,46.3575
1820,लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं शार्पनर का उपयोग करने की आवश्यकता नहीं पड़ती,"लोग अब कंप्यूटर स्क्रीन पर संदेश लिखते हैं, कभी भी एक शार्पनर के करीब नहीं आना पड़ता।",41.1218,60.6566
1972,उनके पंख और उड़ने की वजह से कई लोग उनको डायनासोर नहीं मानते,बहुत से लोग उन्हें डायनासोर नहीं मानते क्योंकि उनके पंख हैं और वे उड़ सकते हैं।,12.8743,48.7638
1990,ब्लॉग से छात्र लेखन में सुधार करने में भी मदद मिल सकती है जहां छात्र अपने ब्लॉग अनुभव की शुरुआत अक्सर बेतरतीब व्याकरण और वर्तनी के साथ करते हैं वहीं दर्शकों की मौजूदगी से इसमें आम तौर पर बदलाव आता है,"ब्लॉग छात्रों के लेखन में भी सुधार कर सकते हैं। जबकि छात्र अक्सर अपने ब्लॉग अनुभव की शुरुआत लापरवाह व्याकरण और वर्तनी से करते हैं, दर्शकों की उपस्थिति आम तौर पर इसे बदल देती है।",18.4901,49.9191
1759,29 वर्षीय डॉ मलार बालासुब्रमण्यम सिनसिनाटी के उत्तर में लगभग 15 मील की दूरी पर एक उपनगर ब्लू ऐश ओहियो में मिले जो एक टी-शर्ट और अंडरवियर में सड़क के किनारे बहुत अधिक नशे की हालत में जमीन पर पड़े थे,"डॉक्टर मल्ला बालासुब्रमनियन (२९) को ब्लू ऐश, ओहियो में पाया गया था, जो सिनसिनाटी के उत्तर में लगभग पंद्रह मील की दूरी पर एक उपनगर है, जो सड़क के किनारे जमीन पर एक टी-शर्ट और अंडरवियर में पड़ा हुआ है, जो स्पष्ट रूप से भारी दवाओं की स्थिति में है।",25.7588,56.2744
1689,यूरोप एक ऐसा महाद्वीप है जो अपेक्षाकृत छोटा है लेकिन इसमें कई स्वतंत्र देश हैं सामान्य परिस्थिति में कई देशों की यात्रा करने का मतलब कई बार वीज़ा आवेदन और पासपोर्ट कंट्रोल की प्रक्रिया से गुज़रना है,"यूरोप एक ऐसा महाद्वीप है जो अपेक्षाकृत छोटा है, लेकिन कई स्वतंत्र देशों के साथ। सामान्य परिस्थितियों में, कई देशों के माध्यम से यात्रा करने का मतलब है कि वीजा आवेदन और पासपोर्ट नियंत्रण के माध्यम से कई बार जाना होगा।",31.7874,62.4799
1882,वैज्ञानिकों को यह समझने की उम्मीद है कि ग्रह कैसे बनते हैं खासकर पृथ्वी कैसे बनी चूंकि धूमकेतु पृथ्वी से बहुत पहले टकरा चुके थे,"वैज्ञानिक यह समझने की उम्मीद करते हैं कि ग्रह कैसे बनते हैं, विशेष रूप से पृथ्वी कैसे बनती है, क्योंकि धूमकेतु बहुत पहले पृथ्वी से टकरा गए थे।",25.3122,62.3010
1673,कंफेडेरशन के अनुच्छेद के तहत क्रांतिकारी युद्ध के दौरान तेरह राज्यों ने पहली बार एक कमजोर केंद्रीय सरकार का गठन किया जिसमें कांग्रेस इसका एकमात्र घटक थी,"क्रांतिकारी युद्ध के दौरान, तेरह राज्यों ने पहली बार एक कमजोर केंद्रीय सरकार का गठन किया, जिसमें कांग्रेस संघ के लेखों के तहत इसका एकमात्र घटक था।",56.0252,77.2843
1714,उपग्रह को एक रॉकेट से अंतरिक्ष में भेजा गया था वैज्ञानिक अंतरिक्ष में दूरबीनों का उपयोग करते हैं क्योंकि पृथ्वी का वायुमंडल हमारे कुछ प्रकाश और दृश्य को अशुद्ध करता है,उपग्रह को एक रॉकेट द्वारा अंतरिक्ष में भेजा गया था। वैज्ञानिकों ने अंतरिक्ष में दूरबीनों का उपयोग किया क्योंकि पृथ्वी का वायुमंडल हमारी कुछ प्रकाश को विकृत करता है।,36.4305,69.3180
1784,ग्रीनलैंड को बहुत कम जगह बसाया गया था नॉर्स सगास में वे कहते हैं कि एरिक रेड हत्या के लिए आइसलैंड से निर्वासित किया गया था और आगे पश्चिम की यात्रा करते समय ग्रीनलैंड मिला जिसे ग्रीनलैंड नाम दिया गया,ग्रीनलैंड में बहुत कम लोग रहते थे। नॉर्डिक गाथाओं में कहा गया है कि एरिक द रेड को हत्या के लिए आइसलैंड से निर्वासित कर दिया गया था और पश्चिम की ओर यात्रा करते समय ग्रीनलैंड पाया और इसका नाम ग्रीनलैंड रखा।,25.0538,57.7136
1702,केवल दो हफ़्तों में अमेरिकियों और फ़्री फ़्रेंच बलों ने दक्षिणी फ़्रांस को मुक्त कर दिया था और जर्मनी की ओर बढ़ रहे थे,"केवल दो सप्ताह में, अमेरिकियों और मुक्त फ्रांसीसी बलों ने दक्षिणी फ्रांस को मुक्त कर दिया था और जर्मनी की ओर मुड़ रहे थे।",42.9881,64.2048
1982,महिलाएं यह अनुशंसा की जाती है कि कोई भी महिला यात्री वास्तविक वैवाहिक स्थिति के बावजूद कहती है कि वह विवाहित है,महिलाओं: यह अनुशंसित है कि किसी भी महिला यात्री को यह कहना चाहिए कि वे वास्तविक वैवाहिक स्थिति की परवाह किए बिना शादीशुदा हैं।,11.6015,48.6777
1710,पिछले हफ्ते meti ने घोषणा की कि apple ने 34 ओवरहीटिंग के मामले सामने आये है  जिसे कंपनी ने गंभीरता से नहीं लिया ।,"पिछले हफ़्ते मीडिया ने घोषणा की कि एप्पल ने उसे 34 अतिरिक्त ओवरहीटिंग घटनाओं के बारे में सूचित किया है, जिन्हें कंपनी ने गैर-गंभीर कहा है।",12.2870,37.3901
1933,अंत में कई ऐसी छोटी बिल्लियाँ लूज़ पेट कैट्स सहित हैं जो कीट रोडंट्स छिपकलियों और पक्षियों जैसे कई छोटे जीवों को खाती हैं,"अंत में, कई छोटी बिल्लियाँ हैं जिनमें ढीली पालतू बिल्लियाँ भी शामिल हैं जो कीटों, कृन्तकियों, छिपकली और पक्षियों जैसे बहुत अधिक संख्या में छोटे शिकार खाते हैं।",7.9391,40.8599
1922,बेशक इस परंपरा के पीछे ईसाई धर्मशास्त्र के स्पष्टीकरण दिए जाते हैं लेकिन एक प्री-क्रिश्चयन स्प्रिंग और फ़र्टिलिटी रस्म भी हो सकती है,"इस परंपरा के लिए निश्चित रूप से ईसाई धर्मशास्त्रीय स्पष्टीकरण हैं, लेकिन यह एक पूर्व-ईसाई वसंत और प्रजनन अनुष्ठान हो सकता है।",8.2823,36.8148
1676,सभी दक्षिण अफ्रीकी राष्ट्रीय उद्यानों के साथ ही पार्क में दैनिक संरक्षण और प्रवेश के लिए शुल्क लगता हैं,"सभी दक्षिण अफ्रीकी राष्ट्रीय उद्यानों की तरह, पार्क के लिए दैनिक संरक्षण और प्रवेश शुल्क हैं।",36.1402,67.8796
1767,यह ऑरोरा बोरेलिस को देखने का एक अच्छा अवसर प्रदान करता है क्योंकि आकाश में उस समय अंधकार सा ही रहेगा,"यह ऑरोरा बोरेली को देखने का एक अच्छा अवसर प्रदान करता है क्योंकि आकाश अंधेरा होगा, कमोबेश घड़ी के चारों ओर।",49.2108,65.3471
1672,सावधान रहें कि कपड़े को बहुत गर्म न होने दें जो सिकुड़न का कारण बन सकता है या बहुत गरम होने पर जल सकता है।,"कपड़े को बहुत गर्म होने न दें, जिससे संकुचन हो सकता है या चरम मामलों में, जलन हो सकती है।",15.2772,35.5730
1884,विशेष रूप से यह दावा किया जाता है कि किसी व्यक्ति की सूक्ष्म अभिव्यक्तियों की सही व्याख्या करके यह समझा सकता है कि वह झूठ बोल रहा है या नहीं,"विशेष रूप से, यह दावा किया जाता है कि एक व्यक्ति माइक्रोएक्सप्रेशन की सही व्याख्या करके झूठ बोल रहा है या नहीं, इसका पता लगा सकता है।",43.8785,59.2859
1665,लीक के अनुसार दस्तावेज़ सीमा विवाद को संदर्भित करेगा जो फ़िलिस्तीन 1967 के मध्यपूर्व युद्ध से पहले सीमाओं के आधार पर चाहता है,"लीक के अनुसार, दस्तावेज सीमा विवाद का उल्लेख करेगा जो फिलिस्तीन को 1967 के मध्य पूर्व युद्ध से पहले की सीमाओं पर आधारित है।",13.6371,59.5370
1765,1537 में असूनचिओन की स्थापना के बाद से पैराग्वे अपने स्वदेशी चरित्र और पहचान को बनाए रखने में कामयाब रहा है,"पंद्रह-तीस-सात में अनसुन्सियन की स्थापना के बाद से, पराग्वे अपने स्वदेशी चरित्र और पहचान को बनाए रखने में कामयाब रहा है।",63.5087,77.4736
1976,मध्य क्रम के बल्लेबाज सचिन तेंदुलकर और राहुल द्रविड़ ने अच्छा प्रदर्शन किया और शतकीय साझेदारी बनाई,मिडिल ऑर्डर बल्लेबाज सचिन तिलदुखार और राकुल द्रविड़ ने अच्छा प्रदर्शन किया और सौ रन की साझेदारी की।,31.4666,57.3179
1970,हम पक्के तौर पर नहीं जानते हैं लेकिन इसकी कांटेदार जीभ हो सकती है इसके आहार में कछुए बड़ी मछली दूसरे मोसासॉर शामिल थे और ये एक नरभक्षी भी हो सकता है,"हम निश्चित रूप से नहीं जानते हैं, लेकिन इसकी एक कांटेदार जीभ हो सकती है जिसमें कछुए, लार्चफिश, अन्य मोसासौरस शामिल हैं, और यह एक नरभक्षी भी हो सकता है।",26.9277,52.3508
1745,प्राकृतिक वातावरण में पौधे सबसे अच्छे दिखते हैं इसलिए सिर्फ एक नमूने को भी हटाने के प्रलोभन को रोकें,"पौधे प्राकृतिक वातावरण में सबसे अच्छे दिखते हैं, इसलिए केवल एक नमूना को भी हटाने के प्रलोभन का विरोध करें।",36.0647,68.8200
1977,शेरों का समूह वयस्क नर के साथ-साथ तीस से ज़्यादा मादा और शावकों के साथ एक से तीन तक का बना होता है,"नस्लों में एक से तीन संबंधित वयस्क नर होते हैं, साथ ही तीस मादाएं और बच्चे भी होते हैं।",8.6751,24.2738
1770,यह तर्कसंगत लग रहा है क्योंकि ऐसा महसूस नहीं होता है कि पृथ्वी चल रही है है कि नहीं,"यह समझ में आता है, क्योंकि पृथ्वी को ऐसा नहीं लगता कि यह चल रही है, है ना?",9.3547,35.3571
1806,चूंकि उनकी शुरुआती दिनों में प्रकाश प्रदूषण आज की तरह की समस्या नहीं थी वे आमतौर पर शहरों में या परिसरों में स्थित हैं जहां आधुनिक समय में निर्मित जगहों की तुलना में पहुंचना आसान होता हैं,"चूंकि प्रकाश प्रदूषण उनके उदय के समय में आज की तरह की समस्या नहीं थी, वे आमतौर पर शहरों या परिसरों में स्थित होते हैं जो आधुनिक समय में निर्मित लोगों की तुलना में पहुंचने में आसान होते हैं।",37.6019,67.4565
1744,रॉस्बी संख्या जितनी छोटी होगी चुंबकीय उत्क्रमण के संबंध में तारा उतना ही कम सक्रिय होगा,"रॉसबी संख्या जितनी छोटी होगी, चुंबकीय उलट के संबंध में तारा उतना ही कम सक्रिय होगा।",57.4909,77.6535
1869,इसके मुंह के तालु में एक अतिरिक्त सेट के साथ ही 70 से ज़्यादा रेजर की तरह नुकीले दांतों से भरे इसके लंबे जबड़े थे जिसका अर्थ है कि उसके रास्ते से गुज़रने वाली किसी भी चीज़ के लिए कोई बचाव नहीं था,"इसके लंबे जबड़े 70 से अधिक रेजर-शार्प दांतों के साथ-साथ मुंह की छत में एक अतिरिक्त सेट के साथ थे, जिसका अर्थ है कि उसके रास्ते में आने वाली किसी भी चीज़ से कोई पलायन नहीं था।",33.0384,54.9093
1841,ऊपर साफ़ वातावरण सुंदर आसमान और आस-पास के कई पहाड़ों के अलावा और कुछ भी नहीं नज़र आता है इसलिए इस गुफ़ा के अंदर से दुनिया का छोटा सा हिस्सा ही देखा या सुना जा सकता है,ऊपर के साफ-सुथरे आकाश और आसपास के कई पहाड़ों के अलावा कुछ भी नहीं देखा जा सकता है। इस दुनिया का बहुत कम ही गुफा के अंदर से देखा या सुना जा सकता है।,27.5697,50.4079
1926,मनोविज्ञान सहित विज्ञान के सभी मामलों पर अरस्तू के विचारों को स्वीकार किया जाता है,मनोविज्ञान सहित विज्ञान के सभी मामलों पर अरिस्टोटल के विचारों को स्वीकार किया गया।,65.1513,80.3882
1840,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोगों ने देखा था,"इटली के कई अन्य शहरों में और दुनिया के बाकी हिस्सों में, विशेष रूप से पोलैंड में, इसी तरह के सेटअप बनाए गए, जिन्हें बड़ी संख्या में लोगों ने देखा।",50.4936,78.5722
1774,बाहरी द्वीपों पर क्रेडिट कार्ड शायद स्वीकार नहीं किए जाएंगे हालांकि ब्रिटिश और संयुक्त राज्य की मुद्रा स्वीकार्य होगी यह निर्धारित करने के लिए कि स्वीकार्य भुगतान विधि क्या है मालिकों से पहले ही पूछ लें,"दूर के द्वीपों में क्रेडिट कार्ड शायद स्वीकार नहीं किए जाएंगे, हालांकि ब्रिटिश और संयुक्त राज्य अमेरिका की मुद्रा ली जा सकती है। स्वीकार्य भुगतान विधि क्या है यह निर्धारित करने के लिए पूर्व में मालिकों के साथ जाँच करें।",41.0715,68.4207
1859,मध्य युग के अंत में पश्चिमी यूरोप ने अपनी शैली विकसित करना शुरू कर दिया धर्मयुद्ध के परिणामस्वरूप उस समय के सबसे बड़े विकास में से एक लोगों ने कपड़ों को बांधने के लिए बटन का उपयोग करना शुरू किया,"मध्य युग के अंत की ओर, पश्चिमी यूरोप ने अपनी शैली विकसित करना शुरू कर दिया। क्रूसेड के परिणामस्वरूप समय के सबसे बड़े विकासों में से एक, लोगों ने कपड़े बांधने के लिए बटन का उपयोग करना शुरू कर दिया।",51.3792,76.1314
1842,हालांकि डायनासोर के पंखों के शाफ्ट पूरी तरह से विकसित नहीं होते हैं और उन्हें रैचिस कहा जाता है लेकिन उनके पंखों में बार्ब्स और बार्बुल्स जैसी अन्य खूबियां होती हैं शोधकर्ताओं ने अनुमान लगाया है कि डायनासोर की अन्य खूबियों की तरह शायद रैचिस भी बाद में विकसित हुए होंगे,"चूंकि डायनासोर के पंखों में एक अच्छी तरह से विकसित शाफ्ट नहीं होता है, जिसे रेक कहा जाता है, लेकिन हिरणों, बारब और बारपूल की अन्य विशेषताएं होती हैं, शोधकर्ताओं ने अनुमान लगाया कि रेक एक बाद के विकासवादी विकास थे जो इन अन्य विशेषताओं की तुलना में अधिक थे।",12.3049,42.8076
1887,अस्पताल में काम करते हुए लिगिन्स ने अपने खाली समय के दौरान समय से पहले प्रसव की जांच शुरू कर दी,"जब वह अस्पताल में काम कर रहे थे, तो लिगिन्स ने अपने खाली समय में समय से पहले प्रसव की जांच करना शुरू कर दिया।",38.2496,69.7685
1830,सत्ताधारी दल साउथ वेस्ट अफ्रीका पीपल आर्गेनाइजेशन स्वापो ने संसदीय चुनाव में बहुमत पाया,सत्तारूढ़ पार्टी साउथवेस्ट अफ्रीका पीपुल्स ऑर्गनाइजेशन (SWAPO) ने भी संसदीय चुनावों में बहुमत हासिल किया।,5.7514,46.5456
1900,असल में किसी को इसकी मौजूदगी का पता होने पर भी इसे ढूंढना बिल्कुल भी आसान नहीं है एक बार गुफ़ा में पहुंच जाने पर वहां आप एकदम अकेले हो जाते हैं,"वास्तव में, इसे ढूंढना बिल्कुल भी आसान नहीं है, भले ही कोई जानता हो कि यह अस्तित्व में है, एक बार गुफा के अंदर, यह एक पूर्ण अलगाव है।",20.3372,37.3481
1873,पुरुषों को दृढ़ता से नकारें और अपनी बात पर बेहिचक अड़ी रहें सांस्कृतिक अंतरों के होने या नहीं होने से यह सही नहीं हो जाता!,"पुरुषों को ठुकराने में दृढ़ रहें और अपनी जमीन पर खड़े होने से न डरें, सांस्कृतिक मतभेद हैं या नहीं, यह ठीक नहीं करता है।",6.2677,38.3952
1868,वहीं स्पेक्ट्रम का दूसरा सिरा कोई व्यक्ति किसी ऐसे अपिरिचित व्यक्ति का रूप लेता है जिसे लगता है कि उसे टीम में सब कुछ बदल देना चाहिए और उसे अपने हिसाब से बनाना चाहिए,"स्पेक्ट्रम के दूसरे छोर पर, एक अपरिचित व्यक्ति में बदल जाता है जो महसूस करता है कि उसे टीम के द्वारा किए जा रहे हर काम को बदलना होगा और इसे अपना बनाना होगा।",8.5130,33.3418
1981,यदि आप केवल शिपबोर्ड भ्रमण का उपयोग करके किनारे तक जाते हैं तो आपको एक अलग वीज़ा की आवश्यकता नहीं होगी 2009 तक,"यदि आप केवल जहाज पर यात्राओं का उपयोग करके तट पर जाते हैं, तो आपको दो हजार नौ के रूप में एक अलग वीजा की आवश्यकता नहीं होगी।",13.7288,53.4598
1918,सुंदरबन को यूनेस्को द्वारा विश्व धरोहर घोषित किया है जंगल का वह हिस्सा जो भारत में है उसको सुंदरबन नेशनल पार्क कहा जाता है,सुंदरबंद को यूनेस्को विश्व धरोहर स्थल घोषित किया गया है। भारतीय क्षेत्र के भीतर जंगल के हिस्से को सुंदरबंद राष्ट्रीय उद्यान कहा जाता है।,6.4812,42.8806
1925,किया गया अधिकांश काम सैद्धांतिक था लेकिन सैजिटेरियस गैलेक्सी से बने ऑब्ज़र्वेशन को सिम्युलेट करने के लिए प्रोग्राम को लिखा गया था,"किया गया काम ज्यादातर सैद्धांतिक था, लेकिन कार्यक्रम धनुष आकाशगंगा के अवलोकनों का अनुकरण करने के लिए लिखा गया था।",11.2159,36.0075
1955,ms बीमारी केंद्रीय तंत्रिका तंत्र पर असर करती है जिसमें दिमाग स्पाइनल कॉर्ड और ऑप्टिक नर्व शामिल हैं,"एमएस एक ऐसी बीमारी है जो केंद्रीय तंत्रिका तंत्र को प्रभावित करती है, जो मस्तिष्क, रीढ़ की हड्डी और ऑप्टिक तंत्रिका से बनी होती है।",7.8507,39.5997
1857,उन्होंने आगे कहा कि हालांकि उन्हें ऐसे दायित्व लेने के लिए नहीं कहा जाना चाहिए जो उनके विकास के चरण जिम्मेदारी और क्षमताओं से परे हैं,"उन्होंने कहा कि हालांकि, उन्हें ऐसे दायित्वों को स्वीकार करने के लिए नहीं कहा जाना चाहिए जो उनके विकास चरण, जिम्मेदारी और क्षमताओं से परे हों।",48.7348,77.1096
1965,ये ज़्यादातर रेत के तट हैं जहां तैरना सुरक्षित माना जाता है इनमें से ज़्यादातर में पोहुकुटावा पेड़ों की छाया रहती है,वे लगभग सभी सुरक्षित तैराकी के साथ रेतीले समुद्र तट हैं और अधिकांश में पोहिकान पेड़ों द्वारा प्रदान की गई छाया है।,4.8853,25.8898
1840,इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में खासकर पोलैंड में इस तरह के सेटअप बनाए गए थे जिन्हें बड़ी संख्या में लोगों ने देखा था,"इटली के कई अन्य शहरों और दुनिया के बाकी हिस्सों में, विशेष रूप से पोलैंड में, इसी तरह के सेटअप बनाए गए, जिन्हें बड़ी संख्या में लोगों ने देखा।",58.3201,80.6606
