id,reference,hypothesis,BLEU,chrF++
1753,"""இது ஒரு துல்லியமற்ற ஸ்டீரியோடைப் மட்டுமே என்றாலும் பாரிஸில் பழகுவதற்கான சிறந்த வழி உங்கள் சிறந்த பழக்கவழக்கத்தைச் சார்ந்தது ""பியென் எலெவ்"" நன்கு வளர்க்கப்பட்ட ஒருவரைப் போல செயல்படுவதாகும். இது பெருமளவு எளிதாக்குகிறது.","இது பெரும்பாலும் ஒரு துல்லியமான ஸ்டீரியோடைப் மட்டுமே என்றாலும், பாரிஸில் ஒத்துப்போக சிறந்த வழி, உங்கள் சிறந்த நடத்தை, ஒருவரைப் போல செயல்படுவது, யார் நன்றாக வளர்க்கப்பட்டவர். இது பெறுவதை கணிசமாக எளிதாக்கும்.",9.0948,53.7680
1856,"""பின்லாந்து ஒரு சிறந்த படகு போக்குவரத்து இடமாகும். ""ஆயிரம் ஏரிகளின் நாடு"" ஆயிரக்கணக்கான தீவுகள் ஏரிகள் மற்றும் கடலோர தீவுகூடங்களை கொண்டுள்ளது.","ஃபின்லாந்து ஒரு பெரிய படகுப் பயண இடமாகும். ஆயிரம் ஏரிகளின் நிலம் ஆயிரக்கணக்கான தீவுகளையும், ஏரிகளையும், கடலோர தீவுக்கூட்டங்களையும் கொண்டுள்ளது.",6.9856,53.0640
1818,வீட்டிற்கு திரும்பும் பயணிகளுக்கு பொறுமையும் புரிந்துகொள்ளுதலும் மிகவும் அவசியம் என்று மக்கள் எதிர்பார்க்க கூடாது,வீட்டிற்குத் திரும்பும் பயணிகளுக்கும் பொறுமையும் புரிதலும் தேவை என்று மக்கள் எதிர்பார்க்காமல் இருக்கலாம்.,8.9138,54.5921
1820,மக்கள் இப்போது செய்திகளை கணிணித் திரையில் எழுதுகிறார்கள் எழுதுவதற்கு அவர்கள் பென்சில் சீவிகளின் அருகில் வரப்போவதில்லை,"மக்கள் இப்போது கணினித் திரைகளில் செய்திகளை எழுதுகிறார்கள், ஒருபோதும் ஒரு கூர்மைப்படுத்துபவருக்கு அருகில் வர வேண்டியதில்லை.",7.1418,43.9492
1959,எனினும் அதிகாரிகளிடம் அறிவுரை பெற்று அறிவுறுத்தல்களை மதித்து நடந்து பாதுகாப்பு தொடர்பான எச்சரிக்கைகளுக்குக் கூடுதல் கவனம் செலுத்துங்கள்,"ஆயினும்கூட, அதிகாரிகளிடமிருந்து ஆலோசனையைப் பெற்று, அனைத்து அறிகுறிகளுக்கும் கீழ்ப்படிங்கள் மற்றும் பாதுகாப்பு எச்சரிக்கைகளுக்கு நெருக்கமான கவனம் செலுத்துங்கள்.",5.8166,44.7767
1812,எபோலாவினால் ஏற்படும் உயிரிழப்புகளைக் குறைக்கும் என நம்பப்படும் ஒரே ஒரு சோதனை தடுப்பூசியைத் தவிர வேறு எந்த மருந்தும் தற்போதுள்ள தொற்றிற்கு ஏற்ப சிகிச்சை அளிப்பவையாக செயல்படவில்லை,"எபோலா இறப்பைக் குறைக்க ஒரு பரிசோதனை தடுப்பூசி திறன் கொண்டதாகத் தோன்றினாலும், தற்போதுள்ள நோய்த்தொற்றை சிகிச்சையளிக்க எந்த மருந்தும் தெளிவாக நிரூபிக்கப்படவில்லை.",4.5709,36.5500
1719,கடுமையான வானிலை என்பது எந்த ஒரு ஆபத்தான வானிலை நிகழ்வுக்கும் சொல்லக்கூடிய பொதுவான வார்த்தையாகும் இது சேதம் கடுமையான சமூக இடையூறு அல்லது மனித உயிர் இழப்புகளை ஏற்படுத்தும் சாத்திய கூறுகளைக் கொண்டதாகும்,"கடுமையான வானிலை என்பது சேதத்தை ஏற்படுத்தும், கடுமையான சமூக சீர்குலைவு அல்லது மனித உயிரை இழக்கும் திறன் கொண்ட எந்தவொரு ஆபத்தான வானிலை நிகழ்வுக்கும் பொதுவான சொல்.",12.9941,53.0578
1932,காட்சியின் ஐந்தாவது நிமிடத்தில் காற்று வீசத் துவங்குகிறது சுமார் ஒரு நிமிடத்திற்குப் பின்னர் காற்று மணிக்கு 70கிமீ வேகத்தை அடைகிறது அதன் பின்னர் மழை அதுவும் தோல் பகுதியை ஊசியால் குத்துவது போல அவ்வளவு வலிமையாக மற்றும் அவ்வளவு மிகுதியாகப் பெய்கிறது பின்னர் பனிக்கட்டிகள் வானத்திலிருந்து விழுந்தது மக்கள் பயந்தவாறு கத்தியபடி ஒருவர் மேல் ஒருவர் வீழ்ந்து ஓடுகின்றனர்,"ஐந்து நிமிடங்களில் காற்று வீசத் தொடங்குகிறது, ஒரு நிமிடம் கழித்து காற்று மணிக்கு 70 கிலோமீட்டர் வேகத்தில் வீசுகிறது, பின்னர் மழை வருகிறது, ஆனால் அது மிகவும் கடினமாக உள்ளது, அது உங்கள் தோலை ஒரு ஊசி போல தட்டுகிறது, பின்னர் வானத்திலிருந்து நரகத்தில் விழுந்தது, மக்கள் பீதி மற்றும் கூச்சலிட்டனர், ஒருவருக்கொருவர் ஓடினர்.",3.2667,37.9065
1936,"""பெர்ரி ""இன்றிரவு காகஸின் முடிவுகளை மதிப்பிடுவதற்காக டெக்சாஸுக்குத் திரும்புவேன் இந்த பந்தயத்தில் எனக்கு ஒரு பாதை இருக்கிறதா என்பதை இது தீர்மானிக்கும்"" என்று கூறினார் ஆனால் பின்பு அவர் பந்தயத்திலேயே இருந்து ஜனவரி 21-இல் தென் கரோலினா முதன்மைப் போட்டியில் போட்டியிடுவார் என்று தெரிவித்தார் .","டெக்ஸாஸுக்குத் திரும்பி, இன்றிரவு வாக்கெடுப்பின் முடிவுகளை மதிப்பீடு செய்வதாகவும், இந்த போட்டியில் எனக்கு முன்னோக்கி ஒரு பாதை இருக்கிறதா என்பதை தீர்மானிப்பதாகவும் பெர்ரி கூறினார், ஆனால் பின்னர் அவர் பந்தயத்தில் இருப்பார் மற்றும் ஜனவரி 21 ஆம் தேதி தென் கரோலினா முதன்மை போட்டியில் போட்டியிடுவார் என்று கூறினார்.",12.6407,57.2062
1948,மூன்று அரசாங்கங்கள் என்பது பழங்கால சீன வரலாற்றில் ஒரு ரத்த களரியான காலம் ஆயிரக் கணக்கான மக்கள் சியானிலிருந்த பெரிய அரண்மனையின் உயர்ந்த பதவியில் அமர சண்டையிட்டுக் கொண்டு இறந்தனர்,மூன்று இராச்சியங்கள் பண்டைய சீனாவின் வரலாற்றில் மிக இரத்தக்களரி காலங்களில் ஒன்றாகும். ஆயிரக்கணக்கான மக்கள் சியோனில் உள்ள கிராண்ட் அரண்மனையில் மிக உயர்ந்த இருக்கையில் உட்கார போராடி இறந்தனர்.,2.4623,38.0257
1979,அதிகாரப்பூர்வமாக பால்க்லேண்ட்ஸ் நாணயம் பால்க்லேண்ட் பவுண்டு fkp ஆகும் இதன் மதிப்பு ஒரு பிரிட்டிஷ் பவுண்டுக்கு gbp சமமாக அமைக்கப்பட்டுள்ளது,"ஃபால்க்லாந்து நாணயம் என்பது ஃபால்க்லாந்து பவுண்டு (FKP) ஆகும், இதன் மதிப்பு பிரிட்டிஷ் பவுண்டு (GpB) க்கு சமம்.",5.0395,36.9044
1670,"""அவற்றின் வெப்ப நிலை செயல்பாடு பூமியிலுள்ள மற்ற பெரிய குகைகளைப் போல பெரும்பாலும் ஒரே மாதிரியான வெப்பநிலையைக் கொண்டிருக்கவில்லை ஆனால் தரையில் இருக்கும் ஆழமான பள்ளங்களை ஒத்து இருந்தது"" என்றார் அமெரிக்க புவியியல் ஆய்வு usgs விண்வெளிப் புவியியல் அணி மற்றும் பிளாக்ஸ்டாஃப் அரிசோனாவில் இருக்கும் வட அரிசோனா பல்கலைக்கழகத்தின் கிளென் கூசிங்.   ","பூமியில் உள்ள பெரிய குகைகள் நிலையான வெப்பநிலையை பராமரிப்பதைப் போல அவற்றின் வெப்ப நடத்தை நிலையானது அல்ல, ஆனால் அவை தரையில் ஆழமான துளைகள் என்பதோடு ஒத்துப்போகிறது, என்று அமெரிக்காவின் புவியியல் ஆய்வு, வானியல் குழு மற்றும் வடக்கு அரிசோனா பல்கலைக்கழகத்தின் ஜெனரல் கவ்விங் கூறினார்.",3.7586,38.6955
1965,அவை அனைத்தும் பெரும்பாலும் பாதுகாப்பாக நீந்தக் கூடிய மணற்பாங்கான கடற்கரைகள் கொண்டவை மற்றும் பல இடங்கள் பொஹுடுகவா மரங்களால் நிழல் கொடுக்கப்பட்டவை,அவை அனைத்தும் பாதுகாப்பான நீச்சல் கொண்ட மணல் கடற்கரைகள் மற்றும் பெரும்பாலானவை பொஹுகுவா மரங்களால் வழங்கப்பட்ட நிழலைக் கொண்டுள்ளன.,6.1827,45.9575
1986,கண்ணுக்குத் தெரியாத அணி இருப்பது லார்சன் மற்றும் ல பாஸ்டோ 1989 பக்கம் 109 மெய்நிகர் அணிகளின் தனித்துவக் கூறு ஆகும்,"உண்மையான கண்ணுக்கு தெரியாத குழு, லார்சன் மற்றும் லாஃபாஸ்டோவின் இருப்பு, பத்தொன்பது எண்பத்தி ஒன்பது, பக்கம் நூற்று ஒன்பது என்பது ஒரு மெய்நிகர் குழுவின் தனித்துவமான அங்கமாகும்.",3.9566,43.0937
1771,முக்கியமான மேடைகளில் இசை நிகழ்ச்சி முடிந்திருந்தாலும் விழாவின் சில பிரிவுகள் இரவு இசைப்பதைத் தொடரும்,"பிரதான மேடைகளில் இசை முடிந்துவிட்டாலும், திருவிழாவின் சில பிரிவுகள் இரவு வரை இசையைத் தொடரும் என்பதை நினைவில் கொள்ளுங்கள்.",11.9809,54.4903
1945,காஸாபிளாங்கா மொத்த மொரக்கோவிலும் பொருள்கள் வாங்க மிகக் குறைந்த ஆர்வம் தரும் இடங்களில் ஒன்று1,மொராக்கோ முழுவதும் ஷாப்பிங் செய்ய மிகவும் சுவாரஸ்யமான இடங்களில் காசாப்ளான்கா ஒன்றாகும்.,3.7968,20.9141
1777,ஒட்டாவா கனடா நாட்டின் அழகிய இரு மொழி தலை நகரம் மற்றும் கனடா நாட்டின் பழமை மற்றும் புதுமையை வெளிப்படுத்தும் கலை அரங்குகள் மற்றும் அருங்காட்சியகங்களின் வரிசையைக் கொண்டது,ஒட்டாவா கனடாவின் கவர்ச்சிகரமான இருமொழி தலைநகரம் மற்றும் கனடாவின் கடந்த காலத்தையும் நிகழ்காலத்தையும் காட்சிப்படுத்தும் பல கலை காட்சியகங்கள் மற்றும் அருங்காட்சியகங்களைக் கொண்டுள்ளது.,2.5710,45.6982
2008,பலி நிகழ்ச்சி நிரலில் உள்ள பிற தலைப்புகளில் உலகில் மீதமிருக்கும் காடுகளைக் காப்பாற்றுவது வளரும் நாடுகள் மாசுபாட்டுக்கான காரணங்களைக் குறைப்பதற்கு தொழில்நுட்பங்களைப் பகிர்வது ஆகியவையும் அடங்கும்,உலகின் மீதமுள்ள காடுகளை காப்பாற்றுவது மற்றும் குறைந்த மாசுபடுத்தும் வழிகளில் வளரும் வளரும் நாடுகளுக்கு உதவ தொழில்நுட்பங்களை பகிர்ந்து கொள்வது ஆகியவை பாலியில் அட்டவணையில் உள்ள பிற தலைப்புகளில் அடங்கும்.,7.2893,47.5551
1673,புரட்சிப் போரின் போது பதின்மூன்று மாநிலங்கள் காங்கிரசை மட்டுமே கொண்ட ஒரு பலமில்லாத மத்திய அரசை கூட்டமைப்பு வரையறையின் கீழ் உருவாக்கின,"புரட்சிகரப் போரின் போது, பதின்மூன்று மாநிலங்கள் முதலில் ஒரு பலவீனமான மத்திய அரசாங்கத்தை உருவாக்கியது, காங்கிரஸ் அதன் ஒரே அங்கமாக இருந்தது, கூட்டமைப்பின் கட்டுரைகளின் கீழ்.",5.3569,49.5456
1872,சுதந்திரப் போராட்டத்தின் போது நகரில் மாவ் இயக்கம் ஏற்பாடு செய்த ஒரு அமைதியான கூட்டம் முக்கிய தலைவரான துபுவா தமாசி லியோலி iii கொலையில் முடிந்தது,"மாவோ இயக்கம் ஏற்பாடு செய்த சுதந்திரப் போராட்டத்தின் போது, நகரத்தில் ஒரு அமைதியான கூட்டம் ஒரு உச்ச தலைவரான துப்புவா தமாசேஸ் லியோலோஃபி மூன்றாம் கொல்லப்பட்டது.",15.8213,57.5431
1949,பக் என்ற சொல் இந்தப் பூச்சிக் குழுவுக்கான முறையான பொருளில் பூச்சியியல் வல்லுநர்களால் பயன்படுத்தப்படுகிறது,பூச்சிகள் என்ற சொல் பூச்சிகள் இந்த குழுவிற்கு ஒரு முறையான அர்த்தத்தில் பூச்சியவியலாளர்களால் பயன்படுத்தப்படுகிறது.,8.0545,50.8999
1968,சில கப்பல் பயணங்கள் பெர்லின் ஜெர்மனியை சிற்றேடுகளில் கொண்டுள்ளது மேலேயுள்ள வரைபடத்திலிருந்து நீங்கள் காண்பது போல பெர்லின் கடலுக்கு அருகில் இல்லை நகர வருகைக்கான விலை கப்பல் பயணத்தில் சேர்க்கப்படவில்லை,"சில பயணங்களில் பெர்லின், ஜெர்மனி ஆகியவை பிரசுரங்களில் இடம்பெற்றுள்ளன. மேலே உள்ள வரைபடத்திலிருந்து நீங்கள் பார்க்க முடியும், பெர்லின் கடலுக்கு அருகில் இல்லை மற்றும் நகரத்திற்கு ஒரு வருகை பயணத்தின் விலையில் சேர்க்கப்படவில்லை.",11.0021,52.2312
1983,சிவிலிசேஷன் என்ற வார்த்தை சிவில் என்று பொருள் படும் லத்தீன் சிவிலிஸ் மற்றும் சிடிஜென் என்று பொருள் படும் சிவிஸ் மற்றும் நாடு அல்லது நாட்டின் மாகாணம் என்று பொருள்படும் சிவிடாஸ் ஆகியவற்றிலிருந்து வந்தது மற்றும் அது எப்படியோ சமூகத்தின் அளவையும் வரையறுக்கிறது,"நாகரிகம் என்பது லத்தீன் மொழியில் civil என்று பொருள்படும் civilis என்பதிலிருந்து வந்தது, இது லத்தீன் மொழியில் civis மற்றும் civitas என்று பொருள்படும், இது ஒரு நகரத்தை வரையறுக்கிறது.",3.2411,29.8784
1951,2002 இல் கோமா நைராகோங்கோ எரிமலையிலிருந்து வெளிப்பட்ட லாவாவினால் நகரின் வீதிகள் அனைத்தும் மற்றும் குறிப்பாக நகர மையம் புதையுண்டு அழிக்கப்பட்டது,"2002 ஆம் ஆண்டில், நராகோங்கோ எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை எரிமலை",1.1993,11.4152
1845,வண்டியில் அவர்கள் பாரிசுக்குத் திரும்பும் போது கத்தியபடி அரசனையும் அரசியையும் மிரட்டிக் கூச்சல் போட்டபடி ஒரு கும்பல் அவர்கள் வண்டியைச் சூழ்ந்து கொண்டது,"ஒரு வண்டியில் அவர்கள் பாரிஸுக்குத் திரும்புகிறார்கள், மக்கள் கூட்டத்தால் சூழப்பட்டவர்கள், மன்னர் மற்றும் ராணியை எதிர்த்து அலறுகிறார்கள் மற்றும் அச்சுறுத்துகிறார்கள்.",4.7536,32.7029
1820,மக்கள் இப்போது செய்திகளை கணிணித் திரையில் எழுதுகிறார்கள் எழுதுவதற்கு அவர்கள் பென்சில் சீவிகளின் அருகில் வரப்போவதில்லை,"மக்கள் இப்போது கணினித் திரைகளில் செய்திகளை எழுதுகிறார்கள், ஒருபோதும் ஒரு கூர்மைப்படுத்துபவருக்கு அருகில் வர வேண்டியதில்லை.",7.1418,43.9492
1972,நிறைய மக்கள் தங்களை டைனோஸர்ஸ் என்று நினைப்பதில்லை ஏனெனில் அவற்றிற்கு இறகுகள் உள்ளன மற்றும் அவைகளால் பறக்க முடியும்,"பலர் அவற்றை டைனோசர்கள் என்று நினைக்கவில்லை, ஏனென்றால் அவற்றுக்கு இறகுகள் உள்ளன, பறக்க முடியும்",8.5544,44.7497
1924,தற்போதைய பெண்கள் குழுவில் நான்கு சறுக்கு வீரர்கள் தங்கள் ஓட்டத்தை முடிக்க தவறிவிட்டனர் மேலும் ஜெயண்ட் ஸ்லாலோமில் மொத்தம் 117 ஸ்கீயர்களில் 45 பேர் பந்தயத்தில் இடம் பெறத் தவறிவிட்டனர்,பெண்கள் அமர்ந்த குழுவில் நான்கு பனிச்சறுக்கு வீரர்கள் தங்கள் ஓட்டங்களை முடிக்கத் தவறிவிட்டனர் மற்றும் ஜயண்ட்ஸ் இறுதிப் போட்டியில் மொத்தம் பதினேழு பனிச்சறுக்கு வீரர்களில் நாற்பத்தைந்து பேர் போட்டியில் தரவரிசைப்படுத்தத் தவறிவிட்டனர்.,5.4500,49.8037
1990,வலைப்பதிவுகளும் மாணவர்களின் எழுதும் திறனை மேம்படுத்த உதவக்கூடும். மோசமான இலக்கணம் மற்றும் எழுத்துப்பிழைகளுடன் தான் பெரும்பாலும் மாணவர்கள் வலைப்பூ அனுபவத்தை தொடங்குகிறார்கள்  பார்வையாளர்களின் இருப்பு பொதுவாக அவற்றை மாற்றிவிடுகின்றன,வலைப்பதிவுகள் மாணவர்களின் எழுத்துத்திறனை மேம்படுத்தலாம். மாணவர்கள் பெரும்பாலும் தங்கள் வலைப்பதிவு அனுபவத்தை மோசமான இலக்கணம் மற்றும் எழுத்துப்பிழை மூலம் தொடங்குகிறார்கள். பார்வையாளர்களின் இருப்பு பொதுவாக அதை மாற்றுகிறது.,12.2591,64.0744
1759,29 வயதான dr மலர் பாலசுப்ரமணியன் ஓஹியோவின் ப்ளூ ஆஷ் நகரில் சின்சினாடிக்கு வடக்கே சுமார் 15 மைல் தொலைவில் உள்ள ஒரு புறநகர் பகுதியில் ஒரு டி-ஷர்ட் மற்றும் உள்ளாடையுடன் சாலையின் அருகில் உள்ள நிலத்தில் மருந்து உட்கொண்ட மயக்க நிலையில் தரையில் கிடந்தார்,"டாக்டர் மலா பாலசுவிரோமானியன் (வயது 29) ஓஹியோவின் ப்ளூ ஆஷ் என்ற புறநகர்ப் பகுதியில், சின்சினாட்டிக்கு வடக்கே சுமார் 15 மைல் தொலைவில், டி-ஷர்ட் மற்றும் உள்ளாடைகளுடன், கடுமையாக மருந்தளிக்கப்பட்ட நிலையில், சாலையின் அருகில் தரையில் படுத்துக் கொண்டிருந்தார்.",16.8955,55.4794
1689,ஒப்பீட்டளவில் ஐரோப்பா சிறிய கண்டம் என்றாலும் பல தனி நாடுகளைக் கொண்டுள்ளது சாதாரண சூழ்நிலைகளில் பல நாடுகளில் பயணம் செய்ய விசா விண்ணப்பங்கள் மற்றும் பாஸ்போர்ட் கட்டுப்பாடு போன்றவற்றை பல முறை செய்தாக வேண்டும்,"ஐரோப்பிய கண்டம் என்பது ஒப்பீட்டளவில் சிறியதாக இருந்தாலும், பல சுயாதீனமான நாடுகளுடன் உள்ளது. சாதாரண சூழ்நிலைகளில், பல நாடுகளைக் கடந்து செல்வது விசா விண்ணப்பங்கள் மற்றும் பாஸ்போர்ட் கட்டுப்பாட்டை பல முறை கடந்து செல்ல வேண்டியிருக்கும்.",11.8570,56.1369
1882,பூமியில் வால்மீன்கள் நீண்ட காலத்திற்கு முன்பே மோதிய தகவல்கள் மூலம் கிரகங்கள் எவ்வாறு உருவாகின்றன குறிப்பாகப் பூமி எவ்வாறு உருவானது என்பதை விஞ்ஞானிகள் புரிந்துகொள்ளலாம் என்று நம்புகிறார்கள்,"நீண்ட காலத்திற்கு முன்பு வால் நட்சத்திரங்கள் பூமியுடன் மோதியதிலிருந்து, கிரகங்கள் எவ்வாறு உருவாகின்றன என்பதை, குறிப்பாக பூமி எவ்வாறு உருவாகிறது என்பதை அறிஞர்கள் புரிந்து கொள்ள நம்புகிறார்கள்.",9.5933,56.9979
1673,புரட்சிப் போரின் போது பதின்மூன்று மாநிலங்கள் காங்கிரசை மட்டுமே கொண்ட ஒரு பலமில்லாத மத்திய அரசை கூட்டமைப்பு வரையறையின் கீழ் உருவாக்கின,"புரட்சிகரப் போரின் போது, பதின்மூன்று மாநிலங்கள் முதலில் ஒரு பலவீனமான மத்திய அரசாங்கத்தை உருவாக்கியது, காங்கிரஸை அதன் ஒரே அங்கமாகக் கொண்டிருந்தது, கூட்டமைப்பின் கட்டுரைகளின் கீழ்.",5.3569,50.4546
1714,செயற்கைக்கோள் ராக்கெட் மூலமாக விண்வெளிக்கு அனுப்பப்பட்டது விஞ்ஞானிகள் விண்வெளியில் தொலைநோக்கிகளைப் பயன்படுத்துகிறார்கள் ஏனெனில் பூமியின் வளிமண்டலம் நமது ஒளி மற்றும் காட்சித்திறனில் சிலவற்றை சிதைக்கிறது,"விண்வெளிக்கு விண்கலத்தால் அனுப்பப்பட்ட இந்த செயற்கைக்கோள், பூமியின் வளிமண்டலம் நம் பார்வையில் உள்ள சில ஒளியை சிதைப்பதால் விஞ்ஞானிகள் விண்வெளியில் தொலைநோக்கிகளைப் பயன்படுத்தினர்.",10.3074,51.5231
1688,உங்கள் மக்கள் மற்றும் பொருட்களை இடம்பெயர்க்கும் திறனை உங்கள் நாடு பராமரிப்பதை உறுதிப்படுத்துவதே கடற்படையின் பாரம்பரிய வேலையாகும் அதேநேரத்தில் தனது மக்கள் மற்றும் பொருட்களை இடம்பெயர்க்கும் உங்கள் எதிரியின் திறனில் தடை ஏற்படுத்துவதும் அவர்களின் வேலையே,"உங்கள் நாடு உங்கள் மக்களையும் பொருட்களையும் நகர்த்தும் திறனை பராமரிப்பதை உறுதி செய்வதே பாரம்பரியமாக ஒரு ஐ. வி. யின் பணியாகும், அதே நேரத்தில் உங்கள் எதிரி தனது மக்களையும் பொருட்களையும் நகர்த்தும் திறனைத் தடுக்கிறது.",3.3962,41.9812
1777,ஒட்டாவா கனடா நாட்டின் அழகிய இரு மொழி தலை நகரம் மற்றும் கனடா நாட்டின் பழமை மற்றும் புதுமையை வெளிப்படுத்தும் கலை அரங்குகள் மற்றும் அருங்காட்சியகங்களின் வரிசையைக் கொண்டது,ஒட்டாவா கனடாவின் கவர்ச்சிகரமான இருமொழி தலைநகரம் மற்றும் கனடாவின் கடந்த காலத்தையும் நிகழ்காலத்தையும் காட்சிப்படுத்தும் பல கலை காட்சியகங்கள் மற்றும் அருங்காட்சியகங்களைக் கொண்டுள்ளது.,2.5710,45.6982
1865,செயிண்ட் பீட்டர்ஸ்பர்க் உல்லாசப் பயணக் கப்பல்களில்  அந்நகரத்தை சுற்றிப்பார்க்கும் நேரமும் அடங்கும். அப்பயணக் கப்பலின் பயணிகள் நுழைவுச்சீட்டு தேவைகளிலிருந்து விலக்கு அளிக்கப்படுகிறார்கள் விதிமுறைகளை சரிபார்க்கவும்,செயின்ட் பீட்டர்ஸ்பர்க் பயணங்கள் நகரத்தில் நேரத்தை உள்ளடக்கியது. பயணிகள் விசா தேவைகளிலிருந்து விலக்கு அளிக்கப்படுகிறார்கள். விதிமுறைகளை சரிபார்க்கவும்.,10.6732,48.6732
1702,இரண்டே வாரங்களில் அமெரிக்கப் படைகளும் சுதந்திர பிரெஞ்சு படைகளும் தெற்கு பிரான்ஸை விடுவித்து ஜெர்மனியை நோக்கி திரும்பின,இரண்டு வாரங்களில் அமெரிக்கர்கள் மற்றும் சுதந்திர பிரெஞ்சுப் படைகள் தெற்கு பிரான்சை விடுவித்து ஜெர்மனியை நோக்கித் திரும்பின.,7.4749,65.4269
1663,கோச்சாமோ பள்ளத்தாக்கு தென் அமெரிக்காவின் யோசேமைட் என்று அழைக்கப்படும் சிலியின் முதன்மையான மலையேறும் பகுதி பலவிதமான கிரானைட்டால் ஆன பெரிய சுவர்கள் மற்றும் செங்குத்தான பாறைகளைக் கொண்டது,"தென் அமெரிக்காவின் யோசெமிட்டி என அழைக்கப்படும் சிலியின் முதன்மை ஏறும் இடமான சோகாமோ பள்ளத்தாக்கு, பல்வேறு வகையான கிரானைட் பெரிய சுவர்கள் மற்றும் பாறைகளுடன் உள்ளது.",10.2733,52.7180
1982,பெண்கள் எந்தவொரு பெண் பயணியும் அசல் திருமண நிலையைப் பொருட்படுத்தாமல் தாங்கள் திருமணமானவர்களாகக் கூறப்படுவது பரிந்துரைக்கப்படுகிறது,பெண்கள்: எந்தவொரு பெண் பயணிகளும் உண்மையான திருமண நிலையைப் பொருட்படுத்தாமல் திருமணம் செய்து கொண்டதாகச் சொல்ல பரிந்துரைக்கப்படுகிறது.,13.3802,59.6955
1710,"""சென்ற வாரம் meti apple தன்னிடம் 34 கூடுதல் வெப்பநிகழ்வுகளை அறிவித்ததாக தெரிவித்தது இதை ""தீவிரமானது அல்ல"" என நிறுவனம் கூறியது.","கடந்த வாரம், ஆப்பிள் நிறுவனம் 34 கூடுதல் அதிக வெப்பம் சம்பவங்கள் குறித்து அறிவித்ததாக ஊடகங்கள் அறிவித்தன, அவை கடுமையானவை அல்ல என்று நிறுவனம் அழைத்தது.",4.7249,33.6517
1933,இறுதியாக பல சிறிய பூனைகள் வீட்டில் வளர்க்கப்படும் பூனைகளும்  சேர்த்து பல வகையான சிறிய வகை பூச்சிகள் எலிகள் பல்லிகள் மற்றும் பறவைகளை உண்கின்றன,"இறுதியாக, பூச்சிகள், எலிகள், நரிகள் மற்றும் பறவைகள் போன்ற மிக அதிகமான சிறிய இரையை உண்ணும் தளர்வான செல்லப்பிராணி பூனைகள் உட்பட பல சிறிய பூனைகள் உள்ளன.",7.4839,44.1626
1863,திபெத்திய தியானத்தின் மையம் தெய்வ யோகா ஆகும் பல்வேறு தெய்வங்களை காட்டுவதன் மூலம் ஆற்றல் தடங்கள் சுத்தம் செய்யப்படுகின்றன சக்கரங்கள் செயல்படுத்தப்படுகின்றன மற்றும் அறிவொளி உணர்வு உருவாக்கப்படுகிறது,"திபெத்திய தியானத்தின் மையம் தெய்வ யோகா ஆகும். பல்வேறு தெய்வங்களை காட்சிப்படுத்துவதன் மூலம், ஆற்றல் சேனல்கள் சுத்தம் செய்யப்படுகின்றன, சாக்ராக்கள் செயல்படுத்தப்படுகின்றன, மற்றும் அறிவொளி உணர்வு உருவாக்கப்படுகிறது.",34.0478,80.3025
1922,இந்த பாரம்பரியத்துக்கு நிச்சயமாகக் கிறிஸ்தவ இறையியல் விளக்கங்கள் உள்ளன ஆனால் இது கிறிஸ்தவத்துக்கு முன்பாக வசந்தகால மற்றும் கருவுறுதல் சடங்காகவும் இருக்கலாம்,"இந்த பாரம்பரியத்திற்கு கிறிஸ்தவ இறையியல் விளக்கங்கள் உள்ளன, ஆனால் இது ஒரு கிறிஸ்தவத்திற்கு முந்தைய வசந்த மற்றும் கருவுறுதல் சடங்காக இருக்கலாம்.",19.2095,63.5246
1676,அனைத்து தென்னாப்பிரிக்க தேசிய பூங்காக்களைப் போலவே அங்கு தினசரி பாதுகாப்பு மற்றும் நுழைவு கட்டணங்கள் உள்ளன,"அனைத்து தென்னாப்பிரிக்க தேசிய பூங்காக்களையும் போலவே, பூங்காவிற்கும் தினசரி பாதுகாப்பு மற்றும் நுழைவு கட்டணங்கள் உள்ளன.",45.7231,83.1690
1929,இரண்டாவது செட்டில் டெல் போட்ரோ ஆரம்ப சாதகத்தை கொண்டிருந்தார் ஆனால் இது 6-6 ஐ அடைந்த பிறகு சமநிலை உடைப்பு தேவைப்பட்டது,"டெல் போட்ரோ இரண்டாவது செட்டில் ஆரம்ப முன்னுரிமையைக் கொண்டுள்ளார், ஆனால் இது ஆறு முதல் ஆறு வரை அடைந்த பிறகு டை-பிரேக் தேவைப்படுகிறது.",8.3398,48.0070
1672,துணி மிகவும் வெப்பமடைதலை அனுமதிக்காதபடி கவனமாக இருக்கவும் அதனால் துணி சுருங்கலாம் அல்லது தீவிர நிகழ்வுகளில் துணி தீயில் வாட்டப்படலாம்,"துணி மிகவும் சூடாக மாற அனுமதிக்காமல் கவனமாக இருங்கள், இது சுருக்கம் அல்லது தீவிரமான சந்தர்ப்பங்களில், எரிப்பை ஏற்படுத்தும்.",5.4393,36.6204
